emp_no,first_name,last_name,to_date
14582,Kiyokazu,Morrin,9999-01-01
14600,Jayson,Cairo,9999-01-01
14603,Lech,Marquardt,9999-01-01
14607,Suzette,Selvestrel,9999-01-01
14620,Jianhua,Erev,9999-01-01
14621,Souichi,Wixon,9999-01-01
14632,Gudjon,McClurg,9999-01-01
14639,Arvind,Hempstead,9999-01-01
14640,Toshimori,Kornatzky,9999-01-01
14642,Florian,Kuhnemann,9999-01-01
14645,Laurentiu,Glinert,9999-01-01
14648,IEEE,Lorys,9999-01-01
14655,Jingling,Segond,2002-04-09
14659,Sashi,Adachi,9999-01-01
14675,Teunis,Angel,9999-01-01
14677,Herbert,Sifakis,9999-01-01
14683,Alois,Basart,1999-10-11
14683,Alois,Basart,9999-01-01
14690,Yechezkel,Bellone,9999-01-01
14693,Brewster,Stranks,9999-01-01
14710,Mahmut,Hainaut,9999-01-01
14713,Terresa,Ballarin,1999-06-02
14722,Sachin,Jakobus,1999-05-04
14723,Constantino,Assaf,9999-01-01
14724,Aron,Lemarechal,9999-01-01
14774,Gio,Sigstam,2000-08-12
14780,Marlo,Bruckman,9999-01-01
14785,Zhonghua,Kaiser,1998-09-24
14785,Zhonghua,Kaiser,9999-01-01
14793,Stein,Uchoa,9999-01-01
14814,Odysseas,Nishimukai,9999-01-01
14817,Gaurav,Masaki,1993-04-08
14817,Gaurav,Masaki,9999-01-01
14821,Oguz,Kilgore,9999-01-01
14839,Changho,Cronin,9999-01-01
14846,Magy,Joslin,1997-05-27
14853,Taiji,Nergos,9999-01-01
14854,Angus,Perko,2001-06-16
14865,Ute,Serra,1995-12-22
14865,Ute,Serra,1999-03-11
14871,Arnd,Kaiserswerth,1999-06-23
14877,Arto,Meriste,9999-01-01
14879,Anyuan,Sigstam,9999-01-01
14888,Temple,Barriga,9999-01-01
14899,Alejandro,Casley,1995-11-27
14899,Alejandro,Casley,9999-01-01
14905,Karsten,Baja,1987-12-28
14906,Adil,Parveen,9999-01-01
14908,Kerhong,Flanders,9999-01-01
14908,Kerhong,Flanders,2001-11-12
14909,Mohan,Kamble,9999-01-01
14911,Xiaobin,Chelton,9999-01-01
14914,Gretta,Benzaken,9999-01-01
14915,Huican,Picco,9999-01-01
14923,Shuzo,Gyorkos,9999-01-01
14928,Satoru,Mukaidono,9999-01-01
14941,Nathan,Lichtner,9999-01-01
14942,Heon,Benveniste,9999-01-01
14949,Insup,Reinhart,9999-01-01
14954,Fox,Magliocco,9999-01-01
14955,Boguslaw,Kalefeld,1994-11-22
14959,Kerryn,Hiyoshi,2001-07-14
14966,Zhanqiu,Underwood,1998-08-23
14971,Fan,Simmen,9999-01-01
14983,Hyuckchul,Pouyioutas,9999-01-01
14987,Tiina,Demeyer,2001-12-20
14993,Sanjay,Koblitz,9999-01-01
15005,Kiam,Sadowsky,9999-01-01
15016,Woody,Gulik,9999-01-01
15018,Ramalingam,Prenel,9999-01-01
15019,Qingxiang,Shokrollahi,1991-06-16
15019,Qingxiang,Shokrollahi,9999-01-01
15024,Yurii,Rullman,2000-12-10
15029,Giordano,Koshino,9999-01-01
15030,Rasikan,Nourani,9999-01-01
15036,Ziva,Delgrande,9999-01-01
15049,Khun,Waymire,9999-01-01
15052,Flemming,Kranzdorf,9999-01-01
15055,Shrikanth,Sherertz,9999-01-01
15066,Tomokazu,Oaver,9999-01-01
15069,Manton,Siksek,9999-01-01
15071,Ayonca,Couchot,9999-01-01
15075,Radoslaw,Rijsenbrij,9999-01-01
15077,Toshiki,Taubenfeld,9999-01-01
15082,Guadalupe,Zirintsis,9999-01-01
15087,Chirstian,Ushiama,9999-01-01
15089,Giri,Coney,9999-01-01
15092,Remmert,Bahi,9999-01-01
15102,Luigi,Axelband,9999-01-01
15105,Sudhanshu,Itzigehl,9999-01-01
15105,Sudhanshu,Itzigehl,1991-03-31
15113,Zhiguo,Giaccio,1993-01-26
15114,Pantung,Honglei,9999-01-01
15133,Kagan,Malinowski,1998-01-04
15134,Arun,Luiz,9999-01-01
15145,Haldon,Servieres,9999-01-01
15151,Urs,Pouyioutas,9999-01-01
15151,Urs,Pouyioutas,2000-06-02
15176,Charlene,Sankaranarayanan,9999-01-01
15193,Neelam,Schach,9999-01-01
15196,Souichi,Duclos,9999-01-01
15199,Heeju,Bernardinello,2000-08-15
15202,Pranay,Irland,9999-01-01
15202,Pranay,Irland,1990-04-28
15205,Cheong,Rodiger,1995-01-04
15208,Sudharsan,Shokrollahi,9999-01-01
15218,Shuky,Conry,9999-01-01
15228,Mona,Salvesen,9999-01-01
15230,Keiichiro,Suessmith,9999-01-01
15234,Jouko,Zhiwei,9999-01-01
15237,Reinhard,Sadowsky,9999-01-01
15243,Mountaz,Famili,9999-01-01
15248,Edwin,Baar,9999-01-01
15253,Ayonca,Pardalos,9999-01-01
15258,Guther,Karcich,1999-10-02
15269,Eric,Reghbati,9999-01-01
15271,Shiv,Bernardeschi,9999-01-01
15278,Adam,Rohrbach,1994-11-10
15292,Miyeon,Lammel,9999-01-01
15295,Lobel,Peak,1995-11-09
15312,Deniz,Linnainmaa,1997-07-18
15312,Deniz,Linnainmaa,1998-02-25
15324,Ziya,Lunn,9999-01-01
15329,Fan,Openshaw,9999-01-01
15330,Jaroslava,Chinal,9999-01-01
15334,Luerbio,Kuzuoka,2001-10-22
15337,Masaru,Radivojevic,9999-01-01
15343,Chaosheng,Luce,9999-01-01
15354,Chikara,Nyrup,9999-01-01
15365,Mikhail,Schiettecatte,9999-01-01
15369,Premal,Penttonen,9999-01-01
15370,Chuanyi,Nilsson,1997-11-15
15370,Chuanyi,Nilsson,9999-01-01
15372,Nahum,Broder,9999-01-01
15375,Shuho,Manders,9999-01-01
15377,Shugo,Aumann,9999-01-01
15382,Alassane,Siegrist,9999-01-01
15386,Genki,Sambasivam,1999-06-18
15392,Pradeep,Markovitch,9999-01-01
15408,Maik,Penttonen,9999-01-01
15410,Wilmer,Kushner,9999-01-01
15410,Wilmer,Kushner,2002-04-15
15412,Huai,Thiria,9999-01-01
15438,Constantijn,Munoz,9999-01-01
15441,Arvind,Weisert,9999-01-01
15452,Kazuhira,Weedman,9999-01-01
15454,Hongzue,Cesareni,9999-01-01
15470,Weiwu,Huhdanpaa,9999-01-01
15474,Gilbert,Plumb,9999-01-01
15479,Zhenbing,Soicher,9999-01-01
15480,Kwok,Trogemann,9999-01-01
15504,Kasturi,Alpin,9999-01-01
15505,Collette,Mikschl,9999-01-01
15510,Inderjeet,Sethi,9999-01-01
15511,George,Kowalchuk,9999-01-01
15518,Uno,Valtorta,9999-01-01
15525,Masadi,Cherinka,9999-01-01
15534,Guozhong,Grabner,9999-01-01
15539,Shigeichiro,Spieker,1996-07-17
15543,Mingdong,Staelin,9999-01-01
15545,Masadi,Suri,1993-01-06
15548,Sanjai,Caine,1995-06-16
15548,Sanjai,Caine,9999-01-01
15563,Constantino,Zykh,9999-01-01
15565,TRUE,Muchinsky,9999-01-01
15566,Baoqiu,Azuma,9999-01-01
15569,Rosalie,Garnick,1998-12-12
15600,Mack,Perna,9999-01-01
15601,Carrsten,Anily,9999-01-01
15623,Vishu,Falby,2000-02-08
15641,Jaana,Roisin,2001-04-19
15651,Huan,Iwayama,9999-01-01
15656,Mohammad,Schaaf,9999-01-01
15666,Pintsang,Rothenberg,1999-06-11
15682,Hiroyasu,Przulj,9999-01-01
15687,Dekang,Ambroszkiewicz,9999-01-01
15703,Chenye,Hanratty,9999-01-01
15708,Reuven,Kushnir,9999-01-01
15714,Troy,Bala,9999-01-01
15715,Insup,Ibel,9999-01-01
15715,Insup,Ibel,2002-01-15
15726,Zhilian,Parascandalo,9999-01-01
15728,Jaewon,Nooteboom,2002-05-30
15739,Poorav,Bahr,9999-01-01
15740,Stepehn,Pocchiola,9999-01-01
15750,Arumugam,Bresenham,9999-01-01
15753,Sanjay,Breugel,1996-03-05
15753,Sanjay,Breugel,2002-05-02
15762,Kien,Impagliazzo,1997-12-19
15765,Tonny,Taubenfeld,9999-01-01
15767,Baocai,Broomell,9999-01-01
15769,Pranay,Oskamp,9999-01-01
15788,Taegyun,Deyuan,9999-01-01
15799,Manton,Gelosh,9999-01-01
15809,Mingsen,Antonisse,9999-01-01
15819,Magdalena,Rajcani,9999-01-01
15819,Magdalena,Rajcani,1999-07-14
15821,Aleksander,Antonakopoulos,9999-01-01
15846,Bowen,Litecky,9999-01-01
15861,Gio,Anido,9999-01-01
15866,Angel,Seiwald,9999-01-01
15866,Angel,Seiwald,1987-03-19
15869,Guoxiang,Bala,9999-01-01
15876,Munehiro,Vakili,9999-01-01
15877,Yannik,Kroll,9999-01-01
15880,Miquel,Dechter,9999-01-01
15889,Sasan,Azumi,9999-01-01
15892,Lunjin,Pettis,9999-01-01
15901,Marsja,Fargier,1988-03-04
15901,Marsja,Fargier,9999-01-01
15902,Kazuhide,Stille,9999-01-01
15905,DeForest,Petersohn,9999-01-01
15911,Shaibal,Viele,1993-12-20
15911,Shaibal,Viele,9999-01-01
15912,Piyawadee,Cichocki,1998-05-18
15920,Sanjit,Laurillard,1993-03-26
15934,Kensyu,Shinomoto,9999-01-01
15938,Garnik,Covnot,9999-01-01
15942,Murthy,Rosca,9999-01-01
15943,Yakkov,Demke,2000-12-16
15943,Yakkov,Demke,9999-01-01
15945,Hauke,Larfeldt,9999-01-01
15946,Sham,Onuegbe,1997-12-03
15948,Karoline,Versino,9999-01-01
15955,Yuguang,Dratva,9999-01-01
15971,Arumugam,Aloia,9999-01-01
15977,King,Ballarin,9999-01-01
15978,Kaijung,Wielonsky,9999-01-01
15978,Kaijung,Wielonsky,1997-09-07
15993,Yoshimitsu,Peir,9999-01-01
16000,Marek,Demos,9999-01-01
16018,Boutros,Papadias,9999-01-01
16019,Chaoyi,Heystek,1986-10-12
16019,Chaoyi,Heystek,9999-01-01
16025,Doowon,Luce,9999-01-01
16028,JiYoung,Takkinen,9999-01-01
16033,Wayne,Spelt,9999-01-01
16052,Maria,Rodham,9999-01-01
16066,Marsha,Penn,9999-01-01
16068,Leandro,Zongker,9999-01-01
16076,Marko,Ebeling,9999-01-01
16077,Kannan,Heemskerk,9999-01-01
16086,Mohammad,Denos,9999-01-01
16094,Berto,Rosar,9999-01-01
16099,Mohan,Ferretti,9999-01-01
16105,Alper,Tetzlaff,1996-05-08
16126,Tse,Crabtree,9999-01-01
16130,Kerryn,Belinskaya,9999-01-01
16134,Annemarie,Chaudhuri,9999-01-01
16138,Leucio,Krzyzanowski,9999-01-01
16146,Cathie,Meriste,1998-05-11
16154,Monique,Docker,9999-01-01
16164,Janche,Kinley,1990-10-19
16164,Janche,Kinley,2001-05-31
16185,Marin,Winter,9999-01-01
16192,Leandro,Sigstam,1999-06-13
16192,Leandro,Sigstam,9999-01-01
16201,Krassimir,Olano,9999-01-01
16203,Mori,Kulisch,1994-07-06
16212,Izaskun,Glinert,1995-05-23
16222,Shaz,Thummel,1996-03-04
16222,Shaz,Thummel,1997-01-11
16227,Hitomi,Vural,9999-01-01
16229,Ronnie,Lanzelotte,9999-01-01
16230,Ung,Babu,9999-01-01
16230,Ung,Babu,1996-05-25
16233,Sushant,Baba,9999-01-01
16234,Jacopo,Basart,9999-01-01
16237,Slavian,Leaver,1993-07-12
16246,Makato,Masaki,9999-01-01
16252,Carrsten,Mattern,9999-01-01
16255,Tomokazu,Ohori,2001-03-23
16266,Mikhail,Sethi,9999-01-01
16272,Shuho,Zeleznik,2002-04-05
16272,Shuho,Zeleznik,9999-01-01
16274,Sadun,Navazio,9999-01-01
16302,Bedir,Speek,1988-12-06
16324,Billie,Bazzichi,9999-01-01
16331,Giap,Garnham,2000-12-27
16337,Hironoby,Schaad,9999-01-01
16341,Boutros,Fendler,9999-01-01
16355,Nikolaos,Luca,9999-01-01
16360,Sham,Jonsson,1997-05-02
16364,Yifei,Gini,9999-01-01
16365,Janalee,Mellouli,9999-01-01
16373,Narain,Aseltine,1999-05-19
16377,Duri,Stanger,9999-01-01
16380,Zhilian,Chleq,9999-01-01
16382,Chaoyi,Talmon,9999-01-01
16383,Lidong,Czap,9999-01-01
16388,Subhankar,Georgatos,9999-01-01
16396,Guangming,Yoshimura,2000-04-15
16397,Shimshon,Cusworth,9999-01-01
16398,Limsoon,Krzyzanowski,9999-01-01
16399,Apostol,Collette,2000-08-24
16399,Apostol,Collette,9999-01-01
16404,Rafols,Rabehasaina,9999-01-01
16412,Moss,Tokunaga,9999-01-01
16425,Idoia,Beerel,9999-01-01
16438,Abdulla,Demeyer,9999-01-01
16446,Jouko,Chinin,9999-01-01
16447,Zhiguo,Savasere,9999-01-01
16447,Zhiguo,Savasere,2000-11-06
16448,Tsvetan,Zwicker,9999-01-01
16453,Goncalo,Basart,9999-01-01
16471,Bogdan,Birta,9999-01-01
16478,Bedir,Wroclawski,1998-09-11
16479,Jixiang,Eiter,9999-01-01
16486,Sanjay,Perin,9999-01-01
16487,Arunas,Yemenis,9999-01-01
16490,Muzhong,Thiria,9999-01-01
16491,Emdad,Radwan,9999-01-01
16500,Elvis,Servieres,2000-09-10
16504,Mong,Cromarty,9999-01-01
16510,Mototsugu,Vecchio,9999-01-01
16537,Weidon,Seiwald,9999-01-01
16539,Gretta,Fetvedt,9999-01-01
16546,Sangeeta,Lanphier,9999-01-01
16549,Olivera,Thibadeau,9999-01-01
16551,Sadegh,Ranon,2001-08-21
16551,Sadegh,Ranon,9999-01-01
16556,Mostafa,Hiltgen,9999-01-01
16557,Fan,Majewski,2002-03-20
16567,Hein,Senzako,9999-01-01
16570,Uta,Matzen,9999-01-01
16580,Masaru,Valiente,9999-01-01
16607,Vishwani,Honglei,9999-01-01
16608,Boguslaw,Greibach,1988-08-26
16619,Arvind,Boguraev,9999-01-01
16657,Yongdong,Heyers,9999-01-01
16658,Florian,Soicher,9999-01-01
16672,Georgi,Peris,9999-01-01
16674,Duke,Takanami,9999-01-01
16679,Domenick,Cummings,2001-02-10
16679,Domenick,Cummings,9999-01-01
16683,Hatem,Ghandeharizadeh,9999-01-01
16706,Gad,Krone,1999-06-24
16716,Ramachenga,Zumaque,9999-01-01
16719,Sasan,Benantar,9999-01-01
16723,Mohd,Randt,9999-01-01
16729,Kirk,Broomell,9999-01-01
16731,Domenico,Versino,9999-01-01
16733,Zijian,Serna,1989-08-13
16759,Vojin,Masaki,1998-02-23
16759,Vojin,Masaki,9999-01-01
16799,Shigeichiro,Bamford,9999-01-01
16801,Gila,Strooper,9999-01-01
16803,Ziva,Rohrbach,9999-01-01
16806,Sreekrishna,Dayana,1996-02-12
16806,Sreekrishna,Dayana,9999-01-01
16808,Kiyokazu,Katiyar,9999-01-01
16832,Mads,Binkley,1993-01-23
16851,Leon,Stasinski,9999-01-01
16852,Yefim,Fontet,1988-02-23
16852,Yefim,Fontet,9999-01-01
16858,Akeno,Gustavson,1995-08-09
16862,JiYoung,Eppinger,1992-09-30
16862,JiYoung,Eppinger,9999-01-01
16864,Candido,Gecsel,9999-01-01
16868,Gou,Vandervoorde,1997-06-22
16869,Yakkov,Huttel,9999-01-01
16871,Munir,Stiles,9999-01-01
16875,Nikolaos,Radhakrishnan,9999-01-01
16880,Honesty,Bresenham,9999-01-01
16885,Ronghao,Stentiford,1997-08-01
16897,Charlene,Ebeling,9999-01-01
16910,Kazunori,Botman,1990-10-03
16910,Kazunori,Botman,9999-01-01
16919,Tesuya,Yurov,9999-01-01
16921,Evgueni,Yeung,9999-01-01
16929,Murthy,Burnard,1998-12-01
16929,Murthy,Burnard,2000-08-12
16954,Akhilish,Apsitis,9999-01-01
16955,Sangeeta,Marrakchi,9999-01-01
16969,Sanjit,Braccini,9999-01-01
16986,Hirochika,Gecseg,9999-01-01
16988,Xiong,Peron,9999-01-01
16993,Hongzue,Dahlbom,9999-01-01
16996,Shigenori,Millington,2000-10-29
16999,Bezalel,Sadowsky,9999-01-01
16999,Bezalel,Sadowsky,1999-04-13
17012,Valdiodio,Petereit,9999-01-01
17018,Berhard,Tasistro,9999-01-01
17024,Ewing,Siepmann,9999-01-01
17041,Nishit,Montemayor,9999-01-01
17046,Fay,Kornyak,9999-01-01
17047,Qingxiang,Rijsenbrij,1988-03-06
17048,Christoph,Murthy,9999-01-01
17055,Marin,Wixon,9999-01-01
17063,Anoosh,Thiran,9999-01-01
17066,Heping,Ruther,9999-01-01
17068,Bodh,Gopalakrishnan,1995-04-14
17068,Bodh,Gopalakrishnan,9999-01-01
17072,Richara,Bala,9999-01-01
17076,Gudjon,Hitomi,1990-05-16
17076,Gudjon,Hitomi,9999-01-01
17078,Gill,Hinsberger,9999-01-01
17081,Weiru,Murtafg,9999-01-01
17089,Rafail,Erman,9999-01-01
17097,Cathie,Berztiss,1990-03-26
17098,Xuedong,Gelosh,9999-01-01
17101,Sandeepan,Compeau,9999-01-01
17102,Radhika,Garnick,9999-01-01
17103,Takahiro,Feldmann,1996-05-21
17103,Takahiro,Feldmann,9999-01-01
17112,Yuguang,Vickson,1997-03-09
17112,Yuguang,Vickson,1998-07-16
17120,Yifei,Polupanov,9999-01-01
17125,Akhilish,Zweizig,9999-01-01
17126,Matk,Schapire,9999-01-01
17140,Mabhin,Schwabacher,1998-06-15
17140,Mabhin,Schwabacher,1997-12-21
17143,Ziyad,Munke,9999-01-01
17146,Aemilian,Barbanera,9999-01-01
17154,Aria,Milicia,1995-02-05
17158,Danai,Vecchio,1999-10-24
17158,Danai,Vecchio,9999-01-01
17159,Quingbo,Mitchem,9999-01-01
17160,Shay,Montemayor,9999-01-01
17163,Yurii,Papsdorf,9999-01-01
17185,Danai,Wilfing,1996-11-24
17199,Vasilis,Guardalben,9999-01-01
17204,Jacqueline,Erdmenger,2002-01-01
17215,Junichi,Langford,9999-01-01
17220,Lorien,Panwar,9999-01-01
17222,Leen,Muchinsky,9999-01-01
17224,Denis,Back,1998-01-21
17235,Ronnie,Rissanen,9999-01-01
17236,Matk,Merro,9999-01-01
17245,Neven,Milicia,9999-01-01
17260,Abdulah,Famili,9999-01-01
17275,Shmuel,Danlos,1993-03-25
17277,Arnd,Hopewell,9999-01-01
17280,Xuejia,Merle,9999-01-01
17285,Mario,Weiland,9999-01-01
17293,Demin,Alpin,2001-08-01
17294,Shrikanth,Pietrzykowski,9999-01-01
17322,Candida,Fordan,1997-09-10
17326,Arumugam,Ramsay,9999-01-01
17327,Yongmin,Gihr,9999-01-01
17329,Shaunak,Tyugu,1999-03-14
17329,Shaunak,Tyugu,9999-01-01
17336,Shigenori,Chaudhuri,9999-01-01
17339,Fan,Mullainathan,9999-01-01
17339,Fan,Mullainathan,2001-02-18
17340,Yurii,Brookman,9999-01-01
17352,Muneo,Katiyar,9999-01-01
17355,Mingzeng,Weisert,9999-01-01
17361,Macha,Griswold,1988-11-11
17361,Macha,Griswold,2001-12-27
17384,Youngkon,Nooteboom,9999-01-01
17387,Shir,Serra,9999-01-01
17396,Valeri,Henders,9999-01-01
17397,Kenroku,Hardjono,9999-01-01
17412,Leni,Vilarrasa,9999-01-01
17416,Kitty,Rissanen,1999-03-22
17428,Pantung,Keustermans,1995-09-14
17436,Chirstian,Munawer,9999-01-01
17448,Makato,Belinskaya,9999-01-01
17448,Makato,Belinskaya,1992-06-20
17468,Abdelghani,Irland,9999-01-01
17470,Genevieve,Lichtner,9999-01-01
17472,Murthy,Verhoeff,9999-01-01
17478,Tuval,Merle,1997-08-23
17487,Gully,Staudhammer,9999-01-01
17489,Karlis,Vigier,9999-01-01
17500,Jinya,Bratsberg,9999-01-01
17505,Gunilla,Moffat,9999-01-01
17507,Yurij,Turnbull,1999-12-10
17512,Frederique,Hofmeyr,9999-01-01
17512,Frederique,Hofmeyr,2000-10-27
17516,Rosita,Dulli,1992-11-17
17520,Shahab,Keohane,9999-01-01
17539,Cathie,Uhrik,9999-01-01
17544,Kien,Marletta,9999-01-01
17552,Pradeep,Neiman,9999-01-01
17556,Makato,Tsukuda,9999-01-01
17559,Annemarie,Papastamatiou,2002-03-31
17559,Annemarie,Papastamatiou,9999-01-01
17573,Berthier,Deverell,9999-01-01
17576,Behnaam,Krybus,9999-01-01
17582,Kauko,Spieker,9999-01-01
17584,Emdad,Coorg,9999-01-01
17586,Lein,Halevi,9999-01-01
17589,Xuejia,Denti,1989-04-16
17625,Prodip,Mandelberg,2000-12-04
17629,Mostafa,Winter,9999-01-01
17647,Vasilis,Swab,9999-01-01
17657,Thanasis,Zucker,9999-01-01
17674,Adib,Braccini,9999-01-01
17677,Mingdong,Ramalingam,9999-01-01
17681,Eran,Schauser,2000-02-29
17683,Bernt,Henders,9999-01-01
17683,Bernt,Henders,2000-08-25
17688,Faiza,Cincotta,9999-01-01
17695,Kazuhiro,Chvatal,1988-11-06
17696,Feiyu,Kusalik,9999-01-01
17699,Radhia,Heping,9999-01-01
17702,Mantis,Passafiume,1990-09-19
17702,Mantis,Passafiume,1994-11-15
17704,Vatsa,Broomell,9999-01-01
17705,Toshimo,Mellouli,9999-01-01
17711,Owen,Katiyar,9999-01-01
17716,Josyula,Vitiello,9999-01-01
17727,Bingning,Picaronny,2002-04-16
17728,Tsuneo,Lienhardt,9999-01-01
17742,Tru,Cappelletti,9999-01-01
17745,Hatem,Schreiter,9999-01-01
17778,Chirstian,Matzov,9999-01-01
17791,Matt,Stifter,9999-01-01
17796,Alejandro,Impagliazzo,1997-06-26
17798,Guangming,Suessmith,9999-01-01
17807,Jianhua,Glowinski,9999-01-01
17815,Shuji,Wissmann,9999-01-01
17816,Toshimo,Kenevan,9999-01-01
17834,Zhilian,Fiutem,9999-01-01
17840,Tonny,Sherertz,9999-01-01
17841,Hilary,Ramaiah,9999-01-01
17849,Mandell,Varker,9999-01-01
17869,Xiaocheng,Prochazka,9999-01-01
17869,Xiaocheng,Prochazka,1998-06-12
17871,Ebbe,Hedayat,9999-01-01
17874,Rutger,Minakawa,9999-01-01
17891,Isaac,Luiz,9999-01-01
17900,Sakthirel,Belinskaya,9999-01-01
17907,Kotesh,Bernini,9999-01-01
17916,Sukumar,Morrin,9999-01-01
17925,Adamantios,Baezner,9999-01-01
17968,Susanna,Murillo,1997-08-31
17973,Sanjit,Beidas,9999-01-01
17973,Sanjit,Beidas,1999-09-22
17986,Oguz,Angelopoulos,9999-01-01
17987,Atreyi,Monkewich,1999-11-13
17995,Oldrich,Vickson,9999-01-01
18006,Vidya,Hanabata,1997-01-20
18006,Vidya,Hanabata,9999-01-01
18013,Jiong,Shanbhogue,9999-01-01
18016,Somnath,Kaminger,9999-01-01
18018,Sasan,Schrooten,9999-01-01
18020,Adhemar,Pelz,9999-01-01
18024,Uzi,Casperson,1991-07-05
18024,Uzi,Casperson,1989-08-06
18030,Jasminko,Brookner,9999-01-01
18061,Francesca,Taubman,1986-01-08
18061,Francesca,Taubman,1985-08-24
18065,Chriss,Wroclawski,9999-01-01
18068,Geoff,Lorie,1998-12-01
18075,Lein,Goodrum,9999-01-01
18080,Satyanarayana,Rosar,9999-01-01
18080,Satyanarayana,Rosar,1995-05-11
18086,Brewster,Szmurlo,2000-05-21
18095,Tse,Puppe,1996-12-16
18099,Kazuhiko,Fendler,9999-01-01
18108,Sanjai,Genin,9999-01-01
18109,Yechiam,Junot,1991-05-15
18123,Kristinn,Hitomi,9999-01-01
18130,Claudi,Cairo,9999-01-01
18134,Ult,Pesch,9999-01-01
18138,Moni,Baezner,9999-01-01
18138,Moni,Baezner,2000-03-10
18155,Dayanand,Danlos,9999-01-01
18181,Gregory,Beerel,9999-01-01
18208,Demin,Irland,9999-01-01
18210,Mabo,Radhakrishnan,9999-01-01
18212,Constantino,Journel,9999-01-01
18223,Gully,Mitchem,9999-01-01
18223,Gully,Mitchem,1990-08-26
18230,Kristian,Dulin,1992-09-30
18237,Limsoon,Tramer,9999-01-01
18242,Shichao,Demian,9999-01-01
18250,Godehard,Orlowski,1988-02-21
18251,Alair,Panangaden,9999-01-01
18261,Shridhar,Baak,9999-01-01
18274,Yefim,Karnin,9999-01-01
18297,Guther,Nastansky,9999-01-01
18310,Ioana,Dalton,9999-01-01
18316,Hongzue,Msuda,9999-01-01
18322,Tonia,Lueh,9999-01-01
18323,Oddvar,Tiemann,9999-01-01
18323,Oddvar,Tiemann,1994-01-25
18327,Sadegh,Alblas,1991-08-29
18333,Munehiro,Plesums,9999-01-01
18362,Pohua,Wolniewicz,1996-02-17
18362,Pohua,Wolniewicz,1994-10-10
18369,Pintsang,Backhouse,1996-08-18
18375,Gian,Debuse,9999-01-01
18376,Wayne,Stranks,9999-01-01
18382,Remko,Mattern,9999-01-01
18393,Wuxu,Aseltine,9999-01-01
18401,Vidya,Itzfeldt,9999-01-01
18402,Bernice,Ritzmann,9999-01-01
18403,Vidya,Morrow,2000-05-23
18407,Marsja,Luit,1997-08-15
18427,Kiyomitsu,Qiwen,9999-01-01
18435,Basim,Covnot,1999-10-31
18438,Chiradeep,Iacovou,9999-01-01
18443,Florina,Swick,9999-01-01
18448,Rosine,Bazelow,9999-01-01
18450,Takahito,Hoppenstand,9999-01-01
18454,Eric,Anido,9999-01-01
18459,Shuzo,Kavanagh,9999-01-01
18468,Kirk,Cunliffe,9999-01-01
18478,Mitsuyuki,Stranks,9999-01-01
18492,Turgut,Brickell,1996-10-06
18503,Mechthild,Marletta,9999-01-01
18511,Pascal,Marzano,9999-01-01
18521,Irene,Dulli,1991-11-18
18532,Joydip,Onuegbe,9999-01-01
18542,Tiina,Anido,9999-01-01
18547,Gladys,Sankaranarayanan,9999-01-01
18571,Xinglin,Flowers,9999-01-01
18573,Zongyan,Baca,9999-01-01
18580,Mabo,Bamford,9999-01-01
18581,Mitsuyuki,Ranai,1993-02-02
18581,Mitsuyuki,Ranai,9999-01-01
18612,Nevin,Sevcikova,1992-06-05
18662,Bouchung,Luck,1999-04-27
18663,Rafols,Sridhar,9999-01-01
18664,Itzchak,Akaboshi,9999-01-01
18666,Hitofumi,Baja,9999-01-01
18666,Hitofumi,Baja,1989-11-02
18671,Shan,Nastansky,9999-01-01
18673,Ohad,Orlowski,9999-01-01
18679,Roded,Lambe,9999-01-01
18681,Rimli,Tibblin,2001-07-02
18701,Mori,Ratnakar,9999-01-01
18706,Debaprosad,Schicker,9999-01-01
18723,Yechezkel,Baumann,2001-10-16
18725,Cullen,Marchegay,9999-01-01
18728,Tzvetan,Luft,9999-01-01
18756,Premal,Narahari,1994-12-02
18769,Kirk,Luit,1991-02-19
18770,Fei,Yurek,9999-01-01
18771,Domenick,Haraldson,9999-01-01
18775,Shay,Akazan,9999-01-01
18782,Fan,Pepe,1989-04-16
18784,Pohua,Hempstead,9999-01-01
18786,Guozhong,Veevers,9999-01-01
18786,Guozhong,Veevers,1997-09-16
18789,Reinhold,Domenig,9999-01-01
18790,Florina,Rahier,9999-01-01
18799,Kshitij,Lunn,9999-01-01
18806,Akhilish,Petereit,9999-01-01
18809,Laurentiu,Munoz,9999-01-01
18811,Cheong,Oxenboll,9999-01-01
18817,Kristin,Xiaoshan,9999-01-01
18832,Pasqua,DiGiano,2000-07-18
18833,Roded,Majewski,9999-01-01
18835,Uwe,Lieblein,9999-01-01
18857,Bogdan,Roison,1994-05-25
18865,Roselyn,Beutelspacher,1998-11-23
18866,Fumiyo,Hettesheimer,9999-01-01
18866,Fumiyo,Hettesheimer,2000-02-20
18888,Sajjan,Stassinopoulos,9999-01-01
18890,Pasqua,Litecky,9999-01-01
18892,Kamakshi,Matzat,1996-02-25
18919,Remco,Stille,9999-01-01
18921,Maren,Radwan,9999-01-01
18927,Muneo,Msuda,9999-01-01
18933,Barun,Panienski,9999-01-01
18943,Anneli,Rando,9999-01-01
18946,Gio,Warwick,9999-01-01
18955,Ziya,Flexer,9999-01-01
18979,Girolamo,Fujisawa,1987-06-14
18979,Girolamo,Fujisawa,9999-01-01
18980,Weiye,Kawashimo,9999-01-01
